PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2018-07-21T07:30:00Z,2018-07-21T07:00:00Z,PT30M,20.9,0.06,-72,20.6,17.7,94,112,22,116,89,162,22.8,81.7,0.0,1017.0,35,9.2,79
2018-07-21T08:00:00Z,2018-07-21T07:30:00Z,PT30M,20.9,0.06,-76,7.9,17.6,100,432,132,232,150,551,22.8,81.4,0.0,1017.1,35,9.2,73
2018-07-21T08:30:00Z,2018-07-21T08:00:00Z,PT30M,20.8,0.06,-80,14.0,17.5,166,359,141,307,240,580,22.7,81.1,0.0,1017.3,35,9.2,66
2018-07-21T09:00:00Z,2018-07-21T08:30:00Z,PT30M,20.8,0.06,-83,22.0,17.4,249,234,111,360,313,521,22.7,80.8,0.0,1017.4,35,9.1,60
2018-07-21T09:30:00Z,2018-07-21T09:00:00Z,PT30M,20.9,0.06,-87,34.4,17.3,360,23,14,374,350,387,22.9,80.0,0.0,1017.5,35,9.0,54
2018-07-21T10:00:00Z,2018-07-21T09:30:00Z,PT30M,21.2,0.06,-91,41.2,17.3,378,19,12,390,366,400,23.3,78.6,0.0,1017.7,34,8.8,48
2018-07-21T10:30:00Z,2018-07-21T10:00:00Z,PT30M,21.5,0.06,-95,47.6,17.3,395,0,0,395,372,395,23.8,77.3,0.0,1017.9,33,8.6,41
2018-07-21T11:00:00Z,2018-07-21T10:30:00Z,PT30M,21.7,0.06,-101,51.1,17.3,406,0,0,406,382,406,24.3,76.1,0.0,1018.0,33,8.5,35
2018-07-21T11:30:00Z,2018-07-21T11:00:00Z,PT30M,22.0,0.06,-107,53.8,17.3,416,0,0,416,390,416,24.8,74.8,0.0,1018.2,32,8.3,29
2018-07-21T12:00:00Z,2018-07-21T11:30:00Z,PT30M,22.2,0.06,-116,34.0,17.3,549,85,79,628,595,635,25.2,73.6,0.0,1018.4,31,8.1,23
2018-07-21T12:30:00Z,2018-07-21T12:00:00Z,PT30M,22.2,0.06,-129,27.7,17.3,544,178,170,714,682,720,25.4,73.6,0.0,1018.4,31,8.0,18
2018-07-21T13:00:00Z,2018-07-21T12:30:00Z,PT30M,22.0,0.06,-151,24.5,17.3,491,280,271,762,733,766,25.1,74.8,0.0,1018.3,30,8.0,14
2018-07-21T13:30:00Z,2018-07-21T13:00:00Z,PT30M,21.8,0.06,179,53.4,17.3,471,4,4,475,447,475,24.9,76.0,0.0,1018.1,29,8.0,12
2018-07-21T14:00:00Z,2018-07-21T13:30:00Z,PT30M,21.5,0.06,148,55.6,17.4,448,0,0,448,421,448,24.7,77.2,0.0,1018.0,29,8.0,14
2018-07-21T14:30:00Z,2018-07-21T14:00:00Z,PT30M,21.3,0.06,128,43.2,17.4,549,12,11,560,527,561,24.5,78.5,0.0,1017.9,28,8.0,18
2018-07-21T15:00:00Z,2018-07-21T14:30:00Z,PT30M,21.0,0.06,115,26.9,17.4,514,195,177,691,659,713,24.3,79.8,0.0,1017.7,28,8.0,24
2018-07-21T15:30:00Z,2018-07-21T15:00:00Z,PT30M,20.9,0.06,106,30.9,17.4,493,143,127,619,587,640,24.1,80.3,0.0,1017.6,27,8.0,30
2018-07-21T16:00:00Z,2018-07-21T15:30:00Z,PT30M,20.9,0.06,100,37.9,17.3,485,34,27,512,482,521,23.9,80.2,0.0,1017.5,26,8.0,36
2018-07-21T16:30:00Z,2018-07-21T16:00:00Z,PT30M,20.8,0.06,95,40.4,17.3,426,27,21,446,420,455,23.7,80.1,0.0,1017.3,25,8.0,42
2018-07-21T17:00:00Z,2018-07-21T16:30:00Z,PT30M,20.8,0.06,91,40.4,17.2,391,0,0,391,367,391,23.5,80.0,0.0,1017.2,24,8.0,48
2018-07-21T17:30:00Z,2018-07-21T17:00:00Z,PT30M,20.8,0.06,87,37.6,17.2,347,4,2,349,328,351,23.3,79.9,0.0,1017.1,23,8.0,55
2018-07-21T18:00:00Z,2018-07-21T17:30:00Z,PT30M,20.7,0.06,83,34.5,17.1,284,28,12,296,275,318,23.2,79.8,0.0,1016.9,22,8.1,61
2018-07-21T18:30:00Z,2018-07-21T18:00:00Z,PT30M,20.7,0.06,79,29.4,17.1,215,77,33,247,223,308,23.0,79.6,0.0,1016.9,21,8.1,67
2018-07-21T19:00:00Z,2018-07-21T18:30:00Z,PT30M,20.7,0.06,76,34.3,17.0,157,0,0,157,148,157,22.8,79.3,0.0,1016.9,21,8.1,73
2018-07-21T19:30:00Z,2018-07-21T19:00:00Z,PT30M,20.7,0.06,72,31.8,16.9,93,0,0,93,88,93,22.6,79.0,0.0,1016.9,20,8.2,79
2018-07-21T20:00:00Z,2018-07-21T19:30:00Z,PT30M,20.7,0.06,68,12.7,16.9,31,85,7,39,28,30,22.4,78.8,0.0,1017.0,20,8.2,85
2018-07-21T20:30:00Z,2018-07-21T20:00:00Z,PT30M,20.7,0.06,64,0.0,16.8,3,8,1,3,2,3,22.2,78.5,0.0,1017.0,20,8.3,91
2018-07-21T21:00:00Z,2018-07-21T20:30:00Z,PT30M,20.7,0.06,60,0.0,16.7,0,0,0,0,0,0,22.1,78.2,0.0,1017.0,19,8.3,97
2018-07-21T21:30:00Z,2018-07-21T21:00:00Z,PT30M,20.7,0.06,56,0.0,16.6,0,0,0,0,0,0,21.8,77.5,0.0,1017.1,19,8.3,102
2018-07-21T22:00:00Z,2018-07-21T21:30:00Z,PT30M,20.7,0.06,51,0.0,16.4,0,0,0,0,0,0,21.6,76.3,0.0,1017.1,19,8.3,107
2018-07-21T22:30:00Z,2018-07-21T22:00:00Z,PT30M,20.7,0.06,45,0.0,16.2,0,0,0,0,0,0,21.4,75.1,0.0,1017.2,19,8.3,112
2018-07-21T23:00:00Z,2018-07-21T22:30:00Z,PT30M,20.7,0.06,39,0.0,15.9,0,0,0,0,0,0,21.1,74.0,0.0,1017.3,19,8.3,116
2018-07-21T23:30:00Z,2018-07-21T23:00:00Z,PT30M,20.8,0.06,32,0.0,15.7,0,0,0,0,0,0,20.9,72.9,0.0,1017.3,19,8.3,120
2018-07-22T00:00:00Z,2018-07-21T23:30:00Z,PT30M,20.8,0.06,25,0.0,15.5,0,0,0,0,0,0,20.6,71.8,0.0,1017.4,19,8.2,123
2018-07-22T00:30:00Z,2018-07-22T00:00:00Z,PT30M,20.8,0.06,17,0.0,15.5,0,0,0,0,0,0,20.5,71.6,0.0,1017.3,20,8.3,125
2018-07-22T01:00:00Z,2018-07-22T00:30:00Z,PT30M,20.8,0.06,8,0.0,15.6,0,0,0,0,0,0,20.5,72.3,0.0,1017.1,20,8.3,126
2018-07-22T01:30:00Z,2018-07-22T01:00:00Z,PT30M,20.8,0.06,0,0.0,15.8,0,0,0,0,0,0,20.5,73.0,0.0,1016.9,21,8.4,127
2018-07-22T02:00:00Z,2018-07-22T01:30:00Z,PT30M,20.8,0.06,-9,0.0,15.9,0,0,0,0,0,0,20.5,73.7,0.0,1016.7,22,8.5,126
2018-07-22T02:30:00Z,2018-07-22T02:00:00Z,PT30M,20.8,0.06,-17,0.0,16.1,0,0,0,0,0,0,20.4,74.4,0.0,1016.5,22,8.6,125
2018-07-22T03:00:00Z,2018-07-22T02:30:00Z,PT30M,20.8,0.06,-25,0.0,16.2,0,0,0,0,0,0,20.4,75.1,0.0,1016.4,23,8.6,122
2018-07-22T03:30:00Z,2018-07-22T03:00:00Z,PT30M,20.8,0.06,-33,0.0,16.3,0,0,0,0,0,0,20.4,75.4,0.0,1016.2,24,8.6,119
2018-07-22T04:00:00Z,2018-07-22T03:30:00Z,PT30M,20.8,0.06,-40,0.0,16.3,0,0,0,0,0,0,20.4,75.3,0.0,1016.1,25,8.5,116
2018-07-22T04:30:00Z,2018-07-22T04:00:00Z,PT30M,20.8,0.06,-46,0.0,16.3,0,0,0,0,0,0,20.4,75.3,0.0,1016.0,26,8.5,111
2018-07-22T05:00:00Z,2018-07-22T04:30:00Z,PT30M,20.9,0.06,-51,0.0,16.3,0,0,0,0,0,0,20.4,75.2,0.0,1016.0,27,8.4,107
2018-07-22T05:30:00Z,2018-07-22T05:00:00Z,PT30M,20.9,0.06,-56,0.0,16.3,0,0,0,0,0,0,20.4,75.1,0.0,1015.9,28,8.3,102
2018-07-22T06:00:00Z,2018-07-22T05:30:00Z,PT30M,20.9,0.06,-61,0.0,16.3,0,0,0,0,0,0,20.4,75.0,0.0,1015.8,29,8.2,96
2018-07-22T06:30:00Z,2018-07-22T06:00:00Z,PT30M,20.9,0.06,-65,0.0,16.3,3,13,1,4,2,3,20.4,74.8,0.0,1015.8,30,8.1,91
2018-07-22T07:00:00Z,2018-07-22T06:30:00Z,PT30M,21.0,0.06,-69,22.7,16.3,35,30,3,38,33,35,20.4,74.6,0.0,1015.8,31,8.0,85
2018-07-22T07:30:00Z,2018-07-22T07:00:00Z,PT30M,21.0,0.06,-73,39.9,16.3,86,0,0,86,82,86,20.4,74.3,0.0,1015.8,32,7.8,79
2018-07-22T08:00:00Z,2018-07-22T07:30:00Z,PT30M,21.1,0.06,-76,18.3,16.3,131,233,76,206,158,392,20.4,74.0,0.0,1015.9,33,7.7,73
2018-07-22T08:30:00Z,2018-07-22T08:00:00Z,PT30M,21.1,0.06,-80,2.6,16.2,97,624,251,348,252,780,20.5,73.8,0.0,1015.9,34,7.6,67
2018-07-22T09:00:00Z,2018-07-22T08:30:00Z,PT30M,21.2,0.06,-83,9.4,16.2,171,512,248,418,343,738,20.5,73.5,0.0,1015.9,35,7.4,60
2018-07-22T09:30:00Z,2018-07-22T09:00:00Z,PT30M,21.4,0.06,-87,30.6,16.3,347,85,49,395,366,446,20.7,72.7,0.0,1016.0,36,7.2,54
2018-07-22T10:00:00Z,2018-07-22T09:30:00Z,PT30M,21.8,0.06,-91,24.2,16.4,354,224,154,509,470,605,21.0,71.4,0.0,1016.1,36,6.9,48
2018-07-22T10:30:00Z,2018-07-22T10:00:00Z,PT30M,22.2,0.06,-96,18.2,16.5,345,369,274,619,575,745,21.2,70.2,0.0,1016.3,36,6.5,41
2018-07-22T11:00:00Z,2018-07-22T10:30:00Z,PT30M,22.5,0.06,-101,29.5,16.6,480,136,110,590,557,626,21.5,69.0,0.0,1016.4,36,6.2,35
2018-07-22T11:30:00Z,2018-07-22T11:00:00Z,PT30M,22.9,0.06,-107,39.9,16.7,524,22,18,542,511,547,21.8,67.8,0.0,1016.5,35,5.9,29
2018-07-22T12:00:00Z,2018-07-22T11:30:00Z,PT30M,23.3,0.06,-116,54.4,16.8,436,0,0,436,410,436,22.1,66.7,0.0,1016.7,35,5.5,23
2018-07-22T12:30:00Z,2018-07-22T12:00:00Z,PT30M,23.3,0.06,-130,62.2,16.8,377,0,0,377,354,377,22.3,66.6,0.0,1016.6,34,5.4,18
2018-07-22T13:00:00Z,2018-07-22T12:30:00Z,PT30M,23.0,0.06,-151,57.7,16.7,431,0,0,431,406,431,22.3,67.6,0.0,1016.5,32,5.4,14
2018-07-22T13:30:00Z,2018-07-22T13:00:00Z,PT30M,22.7,0.06,179,54.3,16.7,470,0,0,470,442,470,22.4,68.6,0.0,1016.3,30,5.4,12
2018-07-22T14:00:00Z,2018-07-22T13:30:00Z,PT30M,22.4,0.06,149,54.5,16.6,464,0,0,464,436,464,22.4,69.6,0.0,1016.2,28,5.5,14
2018-07-22T14:30:00Z,2018-07-22T14:00:00Z,PT30M,22.1,0.06,128,47.0,16.6,518,9,9,527,496,528,22.5,70.7,0.0,1016.0,26,5.5,18
2018-07-22T15:00:00Z,2018-07-22T14:30:00Z,PT30M,21.9,0.06,115,36.2,16.5,571,42,38,609,576,613,22.5,71.8,0.0,1015.9,24,5.6,24
2018-07-22T15:30:00Z,2018-07-22T15:00:00Z,PT30M,21.7,0.06,107,41.7,16.5,524,1,0,525,493,525,22.6,72.4,0.0,1015.8,23,5.6,30
2018-07-22T16:00:00Z,2018-07-22T15:30:00Z,PT30M,21.7,0.06,100,46.1,16.6,449,0,0,449,422,449,22.7,72.7,0.0,1015.6,22,5.7,36
2018-07-22T16:30:00Z,2018-07-22T16:00:00Z,PT30M,21.7,0.06,95,58.5,16.7,313,0,0,313,294,313,22.8,73.0,0.0,1015.5,21,5.7,42
2018-07-22T17:00:00Z,2018-07-22T16:30:00Z,PT30M,21.8,0.06,91,63.9,16.7,239,0,0,239,225,239,22.9,73.2,0.0,1015.4,21,5.7,48
2018-07-22T17:30:00Z,2018-07-22T17:00:00Z,PT30M,21.8,0.06,87,66.1,16.8,191,0,0,191,180,191,22.9,73.5,0.0,1015.3,20,5.8,55
2018-07-22T18:00:00Z,2018-07-22T17:30:00Z,PT30M,21.8,0.06,83,55.5,16.9,201,0,0,201,189,201,23.0,73.7,0.0,1015.1,20,5.8,61
2018-07-22T18:30:00Z,2018-07-22T18:00:00Z,PT30M,21.8,0.06,80,30.4,17.0,214,75,28,242,217,306,23.1,74.0,0.0,1015.1,20,5.8,67
2018-07-22T19:00:00Z,2018-07-22T18:30:00Z,PT30M,21.8,0.06,76,37.3,17.0,150,12,4,154,143,165,23.1,74.2,0.0,1015.2,20,5.8,73
2018-07-22T19:30:00Z,2018-07-22T19:00:00Z,PT30M,21.8,0.06,72,48.2,17.1,72,0,0,72,68,72,23.2,74.4,0.0,1015.2,20,5.8,79
2018-07-22T20:00:00Z,2018-07-22T19:30:00Z,PT30M,21.9,0.06,69,18.0,17.1,26,103,9,35,23,24,23.2,74.6,0.0,1015.3,20,5.8,85
2018-07-22T20:30:00Z,2018-07-22T20:00:00Z,PT30M,21.9,0.06,65,0.0,17.2,2,10,1,3,2,2,23.2,74.8,0.0,1015.3,20,5.8,91
2018-07-22T21:00:00Z,2018-07-22T20:30:00Z,PT30M,21.9,0.06,60,0.0,17.3,0,0,0,0,0,0,23.3,75.0,0.0,1015.4,20,5.8,97
2018-07-22T21:30:00Z,2018-07-22T21:00:00Z,PT30M,21.8,0.06,56,0.0,17.2,0,0,0,0,0,0,23.2,75.1,0.0,1015.5,21,5.7,102
2018-07-22T22:00:00Z,2018-07-22T21:30:00Z,PT30M,21.7,0.06,51,0.0,17.1,0,0,0,0,0,0,23.1,75.0,0.0,1015.7,22,5.7,107
2018-07-22T22:30:00Z,2018-07-22T22:00:00Z,PT30M,21.6,0.06,45,0.0,17.0,0,0,0,0,0,0,23.0,74.9,0.0,1015.9,24,5.6,112
2018-07-22T23:00:00Z,2018-07-22T22:30:00Z,PT30M,21.5,0.06,39,0.0,16.9,0,0,0,0,0,0,22.9,74.8,0.0,1016.1,25,5.6,116
2018-07-22T23:30:00Z,2018-07-22T23:00:00Z,PT30M,21.4,0.06,32,0.0,16.8,0,0,0,0,0,0,22.8,74.7,0.0,1016.3,27,5.6,120
2018-07-23T00:00:00Z,2018-07-22T23:30:00Z,PT30M,21.3,0.06,25,0.0,16.7,0,0,0,0,0,0,22.7,74.6,0.0,1016.5,28,5.5,123
2018-07-23T00:30:00Z,2018-07-23T00:00:00Z,PT30M,21.3,0.06,17,0.0,16.7,0,0,0,0,0,0,22.6,75.0,0.0,1016.5,29,5.5,125
2018-07-23T01:00:00Z,2018-07-23T00:30:00Z,PT30M,21.3,0.06,8,0.0,16.9,0,0,0,0,0,0,22.5,75.9,0.0,1016.3,29,5.4,126
2018-07-23T01:30:00Z,2018-07-23T01:00:00Z,PT30M,21.3,0.06,0,0.0,17.0,0,0,0,0,0,0,22.5,76.8,0.0,1016.1,29,5.3,127
2018-07-23T02:00:00Z,2018-07-23T01:30:00Z,PT30M,21.2,0.06,-9,0.0,17.2,0,0,0,0,0,0,22.4,77.7,0.0,1015.9,29,5.2,126
2018-07-23T02:30:00Z,2018-07-23T02:00:00Z,PT30M,21.2,0.05,-18,0.0,17.4,0,0,0,0,0,0,22.4,78.6,0.0,1015.7,29,5.0,125
2018-07-23T03:00:00Z,2018-07-23T02:30:00Z,PT30M,21.2,0.05,-26,0.0,17.5,0,0,0,0,0,0,22.3,79.5,0.0,1015.5,29,4.9,123
2018-07-23T03:30:00Z,2018-07-23T03:00:00Z,PT30M,21.2,0.05,-33,0.0,17.6,0,0,0,0,0,0,22.2,80.0,0.0,1015.4,29,4.9,119
2018-07-23T04:00:00Z,2018-07-23T03:30:00Z,PT30M,21.2,0.05,-40,0.0,17.6,0,0,0,0,0,0,22.2,80.0,0.0,1015.3,28,4.8,116
2018-07-23T04:30:00Z,2018-07-23T04:00:00Z,PT30M,21.1,0.05,-46,0.0,17.6,0,0,0,0,0,0,22.1,80.0,0.0,1015.3,28,4.7,111
2018-07-23T05:00:00Z,2018-07-23T04:30:00Z,PT30M,21.1,0.05,-51,0.0,17.5,0,0,0,0,0,0,22.0,80.1,0.0,1015.2,28,4.7,107
2018-07-23T05:30:00Z,2018-07-23T05:00:00Z,PT30M,21.1,0.05,-56,0.0,17.5,0,0,0,0,0,0,22.0,80.1,0.0,1015.2,27,4.6,102
2018-07-23T06:00:00Z,2018-07-23T05:30:00Z,PT30M,21.1,0.05,-61,0.0,17.5,0,0,0,0,0,0,21.9,80.2,0.0,1015.2,27,4.5,96
2018-07-23T06:30:00Z,2018-07-23T06:00:00Z,PT30M,21.0,0.05,-65,0.0,17.5,2,19,2,4,2,2,21.8,80.2,0.0,1015.2,26,4.5,91
2018-07-23T07:00:00Z,2018-07-23T06:30:00Z,PT30M,21.0,0.05,-69,14.8,17.5,36,92,11,47,32,52,21.8,80.4,0.0,1015.2,26,4.5,85
2018-07-23T07:30:00Z,2018-07-23T07:00:00Z,PT30M,21.0,0.05,-73,10.0,17.5,70,328,64,134,66,268,21.7,80.5,0.0,1015.3,26,4.5,79
2018-07-23T08:00:00Z,2018-07-23T07:30:00Z,PT30M,21.0,0.05,-76,19.3,17.6,137,233,66,203,151,377,21.7,80.6,0.0,1015.4,26,4.5,73
2018-07-23T08:30:00Z,2018-07-23T08:00:00Z,PT30M,21.0,0.05,-80,19.4,17.6,180,279,114,294,240,509,21.6,80.7,0.0,1015.4,25,4.5,67
2018-07-23T09:00:00Z,2018-07-23T08:30:00Z,PT30M,21.0,0.05,-84,7.9,17.6,141,588,293,435,354,789,21.6,80.8,0.0,1015.5,25,4.5,60
2018-07-23T09:30:00Z,2018-07-23T09:00:00Z,PT30M,21.2,0.05,-87,8.2,17.6,171,612,355,526,454,835,21.6,80.1,0.0,1015.6,25,4.4,54
2018-07-23T10:00:00Z,2018-07-23T09:30:00Z,PT30M,21.6,0.05,-91,18.8,17.7,305,362,242,546,498,707,21.8,78.4,0.0,1015.8,25,4.3,48
2018-07-23T10:30:00Z,2018-07-23T10:00:00Z,PT30M,22.1,0.05,-96,21.6,17.8,366,310,233,599,559,703,21.9,76.9,0.0,1016.0,26,4.2,42
2018-07-23T11:00:00Z,2018-07-23T10:30:00Z,PT30M,22.5,0.05,-101,19.9,17.9,381,360,293,674,637,762,22.1,75.3,0.0,1016.2,26,4.0,35
2018-07-23T11:30:00Z,2018-07-23T11:00:00Z,PT30M,22.9,0.05,-108,30.1,18.0,495,162,139,634,601,664,22.2,73.8,0.0,1016.4,26,3.9,29
2018-07-23T12:00:00Z,2018-07-23T11:30:00Z,PT30M,23.3,0.05,-117,49.2,18.1,486,2,1,488,458,488,22.4,72.4,0.0,1016.6,27,3.8,23
2018-07-23T12:30:00Z,2018-07-23T12:00:00Z,PT30M,23.4,0.05,-130,54.9,18.0,451,0,0,451,423,451,22.3,71.9,0.0,1016.7,27,3.7,18
2018-07-23T13:00:00Z,2018-07-23T12:30:00Z,PT30M,23.0,0.05,-151,47.2,17.8,540,0,0,540,507,540,22.2,72.3,0.0,1016.6,27,3.6,14
2018-07-23T13:30:00Z,2018-07-23T13:00:00Z,PT30M,22.7,0.05,179,55.5,17.6,459,0,0,459,431,459,22.0,72.7,0.0,1016.6,27,3.5,13
2018-07-23T14:00:00Z,2018-07-23T13:30:00Z,PT30M,22.4,0.05,149,55.7,17.4,453,0,0,453,425,453,21.9,73.2,0.0,1016.5,28,3.5,14
2018-07-23T14:30:00Z,2018-07-23T14:00:00Z,PT30M,22.1,0.05,129,50.6,17.1,493,0,0,493,463,493,21.7,73.6,0.0,1016.4,28,3.4,18
2018-07-23T15:00:00Z,2018-07-23T14:30:00Z,PT30M,21.8,0.05,116,53.7,16.9,443,0,0,443,416,443,21.6,74.0,0.0,1016.4,28,3.3,24
2018-07-23T15:30:00Z,2018-07-23T15:00:00Z,PT30M,21.6,0.05,107,49.2,16.8,458,0,0,458,430,458,21.5,74.2,0.0,1016.3,28,3.3,30
2018-07-23T16:00:00Z,2018-07-23T15:30:00Z,PT30M,21.6,0.05,101,54.2,16.8,382,0,0,382,358,382,21.4,74.2,0.0,1016.2,26,3.3,36
2018-07-23T16:30:00Z,2018-07-23T16:00:00Z,PT30M,21.6,0.05,95,54.8,16.8,341,0,0,341,321,341,21.3,74.2,0.0,1016.2,24,3.3,42
2018-07-23T17:00:00Z,2018-07-23T16:30:00Z,PT30M,21.6,0.05,91,68.1,16.8,213,0,0,213,200,213,21.2,74.1,0.0,1016.1,23,3.3,48
2018-07-23T17:30:00Z,2018-07-23T17:00:00Z,PT30M,21.6,0.05,87,76.5,16.8,133,0,0,133,125,133,21.1,74.1,0.0,1016.0,21,3.3,55
2018-07-23T18:00:00Z,2018-07-23T17:30:00Z,PT30M,21.6,0.05,83,77.1,16.8,105,0,0,105,99,105,21.0,74.1,0.0,1016.0,20,3.3,61
2018-07-23T18:30:00Z,2018-07-23T18:00:00Z,PT30M,21.6,0.05,80,74.2,16.8,91,0,0,91,85,91,20.9,74.1,0.0,1016.0,18,3.3,67
2018-07-23T19:00:00Z,2018-07-23T18:30:00Z,PT30M,21.6,0.05,76,75.8,16.8,59,0,0,59,55,59,20.9,74.2,0.0,1016.1,17,3.4,73
2018-07-23T19:30:00Z,2018-07-23T19:00:00Z,PT30M,21.5,0.05,73,70.4,16.8,40,0,0,40,38,40,20.8,74.3,0.0,1016.2,16,3.5,79
2018-07-23T20:00:00Z,2018-07-23T19:30:00Z,PT30M,21.5,0.05,69,23.4,16.8,22,104,9,31,19,20,20.8,74.4,0.0,1016.3,14,3.6,85
2018-07-23T20:30:00Z,2018-07-23T20:00:00Z,PT30M,21.5,0.05,65,0.0,16.8,2,9,1,3,2,2,20.8,74.6,0.0,1016.4,13,3.7,91
2018-07-23T21:00:00Z,2018-07-23T20:30:00Z,PT30M,21.5,0.05,61,0.0,16.8,0,0,0,0,0,0,20.7,74.7,0.0,1016.5,12,3.8,97
2018-07-23T21:30:00Z,2018-07-23T21:00:00Z,PT30M,21.4,0.05,56,0.0,16.7,0,0,0,0,0,0,20.7,74.6,0.0,1016.6,12,3.9,102
2018-07-23T22:00:00Z,2018-07-23T21:30:00Z,PT30M,21.4,0.05,51,0.0,16.6,0,0,0,0,0,0,20.6,74.4,0.0,1016.7,14,3.9,107
2018-07-23T22:30:00Z,2018-07-23T22:00:00Z,PT30M,21.3,0.05,45,0.0,16.5,0,0,0,0,0,0,20.5,74.2,0.0,1016.8,15,3.9,112
2018-07-23T23:00:00Z,2018-07-23T22:30:00Z,PT30M,21.2,0.05,39,0.0,16.4,0,0,0,0,0,0,20.5,74.0,0.0,1017.0,17,3.9,116
2018-07-23T23:30:00Z,2018-07-23T23:00:00Z,PT30M,21.1,0.05,32,0.0,16.3,0,0,0,0,0,0,20.4,73.8,0.0,1017.1,18,4.0,120
2018-07-24T00:00:00Z,2018-07-23T23:30:00Z,PT30M,21.0,0.05,25,0.0,16.1,0,0,0,0,0,0,20.3,73.6,0.0,1017.2,19,4.0,123
2018-07-24T00:30:00Z,2018-07-24T00:00:00Z,PT30M,21.0,0.05,17,0.0,16.1,0,0,0,0,0,0,20.3,73.8,0.0,1017.2,20,4.0,125
2018-07-24T01:00:00Z,2018-07-24T00:30:00Z,PT30M,21.0,0.05,8,0.0,16.3,0,0,0,0,0,0,20.3,74.6,0.0,1017.0,19,4.1,127
2018-07-24T01:30:00Z,2018-07-24T01:00:00Z,PT30M,21.0,0.05,0,0.0,16.4,0,0,0,0,0,0,20.2,75.3,0.0,1016.8,19,4.1,127
2018-07-24T02:00:00Z,2018-07-24T01:30:00Z,PT30M,20.9,0.05,-9,0.0,16.6,0,0,0,0,0,0,20.2,76.0,0.0,1016.6,19,4.2,127
2018-07-24T02:30:00Z,2018-07-24T02:00:00Z,PT30M,20.9,0.05,-18,0.0,16.7,0,0,0,0,0,0,20.2,76.8,0.0,1016.4,18,4.2,125
2018-07-24T03:00:00Z,2018-07-24T02:30:00Z,PT30M,20.9,0.05,-26,0.0,16.8,0,0,0,0,0,0,20.1,77.5,0.0,1016.2,18,4.3,123
2018-07-24T03:30:00Z,2018-07-24T03:00:00Z,PT30M,20.9,0.05,-33,0.0,16.9,0,0,0,0,0,0,20.1,77.9,0.0,1016.0,18,4.3,120
2018-07-24T04:00:00Z,2018-07-24T03:30:00Z,PT30M,20.8,0.05,-40,0.0,16.8,0,0,0,0,0,0,20.1,77.9,0.0,1016.0,18,4.3,116
2018-07-24T04:30:00Z,2018-07-24T04:00:00Z,PT30M,20.8,0.05,-46,0.0,16.8,0,0,0,0,0,0,20.0,77.9,0.0,1015.9,19,4.3,112
2018-07-24T05:00:00Z,2018-07-24T04:30:00Z,PT30M,20.8,0.05,-51,0.0,16.8,0,0,0,0,0,0,20.0,77.9,0.0,1015.8,19,4.3,107
2018-07-24T05:30:00Z,2018-07-24T05:00:00Z,PT30M,20.7,0.05,-56,0.0,16.7,0,0,0,0,0,0,19.9,77.9,0.0,1015.7,19,4.3,102
2018-07-24T06:00:00Z,2018-07-24T05:30:00Z,PT30M,20.7,0.05,-61,0.0,16.7,0,0,0,0,0,0,19.9,77.9,0.0,1015.7,20,4.3,96
2018-07-24T06:30:00Z,2018-07-24T06:00:00Z,PT30M,20.7,0.05,-65,0.0,16.7,2,17,2,4,2,2,19.9,77.7,0.0,1015.7,20,4.4,91
2018-07-24T07:00:00Z,2018-07-24T06:30:00Z,PT30M,20.7,0.05,-69,0.0,16.6,24,290,32,56,17,50,19.9,77.5,0.0,1015.8,20,4.4,85
2018-07-24T07:30:00Z,2018-07-24T07:00:00Z,PT30M,20.7,0.05,-73,0.0,16.6,43,540,105,148,49,350,20.0,77.2,0.0,1015.9,20,4.4,79
2018-07-24T08:00:00Z,2018-07-24T07:30:00Z,PT30M,20.7,0.05,-77,0.0,16.5,55,669,198,253,142,699,20.0,76.9,0.0,1016.1,21,4.4,73
2018-07-24T08:30:00Z,2018-07-24T08:00:00Z,PT30M,20.7,0.05,-80,2.3,16.5,83,688,271,353,252,824,20.0,76.7,0.0,1016.2,21,4.4,67
2018-07-24T09:00:00Z,2018-07-24T08:30:00Z,PT30M,20.7,0.05,-84,6.3,16.4,133,628,307,440,356,820,20.0,76.4,0.0,1016.3,21,4.4,61
2018-07-24T09:30:00Z,2018-07-24T09:00:00Z,PT30M,20.9,0.05,-88,13.4,16.5,223,472,275,497,436,751,20.2,75.7,0.0,1016.5,22,4.3,54
2018-07-24T10:00:00Z,2018-07-24T09:30:00Z,PT30M,21.3,0.05,-92,17.9,16.6,297,382,256,553,505,722,20.6,74.6,0.0,1016.7,23,4.1,48
2018-07-24T10:30:00Z,2018-07-24T10:00:00Z,PT30M,21.7,0.05,-96,26.0,16.8,400,221,162,563,526,643,20.9,73.5,0.0,1016.8,25,4.0,42
2018-07-24T11:00:00Z,2018-07-24T10:30:00Z,PT30M,22.2,0.05,-101,32.5,17.0,488,98,80,569,537,593,21.2,72.4,0.0,1017.0,26,3.8,35
2018-07-24T11:30:00Z,2018-07-24T11:00:00Z,PT30M,22.6,0.05,-108,37.2,17.1,539,36,30,569,536,577,21.5,71.4,0.0,1017.2,28,3.7,29
